UF;CD_UF;CD_MUNICIPIO;MUN;POP_EST;CD_MUN_IBGE;CD_MUN;AREA_MUN;DENS_POP
BA;29.0;6303.0;Canavieiras;34343.0;2906303.0;2906303;1334.284;25.7
SC;42.0;17758.0;Sul Brasil;2894.0;4217758.0;4217758;113.125;25.6
PE;26.0;10806.0;Pedra;23605.0;2610806.0;2610806;922.602;25.6
BA;29.0;4308.0;Brejões;13272.0;2904308.0;2904308;518.566;25.6
BA;29.0;2401.0;Aurelino Leal;11409.0;2902401.0;2902401;445.394;25.6
MG;31.0;46602.0;Paiva;1498.0;3146602.0;3146602;58.419;25.6
SP;35.0;43600.0;Rifaina;4158.0;3543600.0;3543600;162.508;25.6
MG;31.0;2308.0;Alvinópolis;15360.0;3102308.0;3102308;599.443;25.6
RJ;33.0;1157.0;Cardoso Moreira;13403.0;3301157.0;3301157;522.596;25.6
RS;43.0;4713.0;Caraá;7553.0;4304713.0;4304713;294.606;25.6
PR;41.0;16604.0;Nova América da Colina;3299.0;4116604.0;4116604;129.476;25.5
RS;43.0;20800.0;Soledade;30936.0;4320800.0;4320800;1215.056;25.5
PB;25.0;8109.0;Lagoa;4502.0;2508109.0;2508109;176.649;25.5
PR;41.0;14500.0;Manoel Ribas;14576.0;4114500.0;4114500;571.135;25.5
MA;21.0;7209.0;Nina Rodrigues;14551.0;2107209.0;2107209;570.938;25.5
BA;29.0;32408.0;Uibaí;13880.0;2932408.0;2932408;545.298;25.5
PB;25.0;2300.0;Bom Sucesso;4740.0;2502300.0;2502300;186.059;25.5
ES;32.0;4104.0;Pinheiros;24825.0;3204104.0;3204104;973.136;25.5
CE;23.0;2800.0;Canindé;77207.0;2302800.0;2302800;3032.39;25.5
SP;35.0;19006.0;Herculândia;9302.0;3519006.0;3519006;364.252;25.5
PR;41.0;11100.0;Itambé;6215.0;4111100.0;4111100;243.822;25.5
SC;42.0;16107.0;São Domingos;9356.0;4216107.0;4216107;367.525;25.5
MG;31.0;27370.0;Goiabeira;2869.0;3127370.0;3127370;112.443;25.5
BA;29.0;13507.0;Iguaí;21897.0;2913507.0;2913507;860.223;25.5
SP;35.0;2705.0;Apiaí;24886.0;3502705.0;3502705;974.322;25.5
MG;31.0;8107.0;Bonfim;7672.0;3108107.0;3108107;301.865;25.4
MA;21.0;8454.0;Peritoró;20910.0;2108454.0;2108454;824.725;25.4
MG;31.0;19708.0;Coronel Xavier Chaves;3586.0;3119708.0;3119708;140.954;25.4
PE;26.0;9808.0;Orocó;14100.0;2609808.0;2609808;554.76;25.4
MG;31.0;44409.0;Natércia;4800.0;3144409.0;3144409;188.719;25.4
CE;23.0;6603.0;Itatira;21087.0;2306603.0;2306603;829.626;25.4
MG;31.0;20904.0;Curvelo;83862.0;3120904.0;3120904;3296.2;25.4
MG;31.0;54408.0;Ressaquinha;4641.0;3154408.0;3154408;183.062;25.4
PR;41.0;17008.0;Nova Fátima;7201.0;4117008.0;4117008;283.423;25.4
PR;41.0;19657.0;Pitangueiras;3121.0;4119657.0;4119657;123.229;25.3
MA;21.0;1905.0;Bequimão;19983.0;2101905.0;2101905;790.222;25.3
SC;42.0;15075.0;Riqueza;4835.0;4215075.0;4215075;191.061;25.3
PI;22.0;7900.0;Pedro II;39039.0;2207900.0;2207900;1544.413;25.3
BA;29.0;16609.0;Itapitanga;10630.0;2916609.0;2916609;420.663;25.3
MT;51.0;5622.0;Mirassol d'Oeste;27511.0;5105622.0;5105622;1085.486;25.3
PR;41.0;9005.0;Guapirama;4792.0;4109005.0;4109005;189.1;25.3
RS;43.0;12450.0;Morro Redondo;6169.0;4312450.0;4312450;244.645;25.2
PR;41.0;4105.0;Campo do Tenente;7666.0;4104105.0;4104105;304.488;25.2
BA;29.0;2054.0;Araçás;11946.0;2902054.0;2902054;474.577;25.2
PR;41.0;7801.0;Floraí;4825.0;4107801.0;4107801;191.133;25.2
MG;31.0;11903.0;Cana Verde;5356.0;3111903.0;3111903;212.721;25.2
PR;41.0;25209.0;São Jorge d'Oeste;9550.0;4125209.0;4125209;379.545;25.2
MG;31.0;60405.0;Santo Antônio do Monte;28358.0;3160405.0;3160405;1125.78;25.2
RS;43.0;6304.0;David Canabarro;4403.0;4306304.0;4306304;174.734;25.2
RS;43.0;2600.0;Braga;3326.0;4302600.0;4302600;132.044;25.2
MG;31.0;5509.0;Barão de Monte Alto;4991.0;3105509.0;3105509;198.313;25.2
PA;15.0;1907.0;Bujaru;25112.0;1501907.0;1501907;994.691;25.2
MA;21.0;2507.0;Cajari;16711.0;2102507.0;2102507;662.066;25.2
ES;32.0;3163.0;Laranja da Terra;11572.0;3203163.0;3203163;458.37;25.2
MG;31.0;27503.0;Gonzaga;5271.0;3127503.0;3127503;209.348;25.2
PR;41.0;28559.0;Vera Cruz do Oeste;8227.0;4128559.0;4128559;327.09;25.2
GO;52.0;11800.0;Jaraguá;46427.0;5211800.0;5211800;1848.947;25.1
SC;42.0;8708.0;Jacinto Machado;10813.0;4208708.0;4208708;430.704;25.1
RS;43.0;703.0;Anta Gorda;6080.0;4300703.0;4300703;242.1;25.1
MG;31.0;27107.0;Frutal;60942.0;3127107.0;3127107;2426.965;25.1
MT;51.0;5259.0;Lucas do Rio Verde;92256.0;5105259.0;5105259;3674.596;25.1
SP;35.0;16002.0;Flórida Paulista;13171.0;3516002.0;3516002;524.138;25.1
PB;25.0;4504.0;Condado;6624.0;2504504.0;2504504;265.473;25.0
PE;26.0;5301.0;Exu;33436.0;2605301.0;2605301;1336.786;25.0
SC;42.0;4558.0;Correia Pinto;16163.0;4204558.0;4204558;647.388;25.0
MG;31.0;4908.0;Baependi;18768.0;3104908.0;3104908;750.554;25.0
GO;52.0;18706.0;Rianápolis;3938.0;5218706.0;5218706;157.379;25.0
SP;35.0;37404.0;Pereira Barreto;24389.0;3537404.0;3537404;974.247;25.0
BA;29.0;14406.0;Iraquara;24759.0;2914406.0;2914406;991.822;25.0
MG;31.0;67707.0;Sobrália;5175.0;3167707.0;3167707;206.787;25.0
PE;26.0;13503.0;São José do Belmonte;36752.0;2613503.0;2613503;1474.086;24.9
MG;31.0;7802.0;Bom Jesus do Galho;14756.0;3107802.0;3107802;592.289;24.9
MA;21.0;9056.0;Porto Rico do Maranhão;6091.0;2109056.0;2109056;244.979;24.9
PB;25.0;16102.0;Soledade;14381.0;2516102.0;2516102;578.178;24.9
MG;31.0;62302.0;São João da Mata;3000.0;3162302.0;3162302;120.536;24.9
RS;43.0;20263.0;Segredo;6107.0;4320263.0;4320263;245.17;24.9
PR;41.0;20333.0;Prado Ferreira;3799.0;4120333.0;4120333;152.876;24.9
RS;43.0;23408.0;Vila Maria;4512.0;4323408.0;4323408;181.061;24.9
PI;22.0;1945.0;Boqueirão do Piauí;6728.0;2201945.0;2201945;269.786;24.9
PR;41.0;12009.0;Jaguariaíva;36231.0;4112009.0;4112009;1453.066;24.9
SC;42.0;18350.0;Treviso;3895.0;4218350.0;4218350;156.61;24.9
MG;31.0;8008.0;Bom Sucesso;17510.0;3108008.0;3108008;705.046;24.8
PR;41.0;10607.0;Iporã;16062.0;4110607.0;4110607;647.894;24.8
SP;35.0;34203.0;Orindiúva;6145.0;3534203.0;3534203;247.378;24.8
GO;52.0;4904.0;Campos Belos;18258.0;5204904.0;5204904;735.126;24.8
SP;35.0;13207.0;Cristais Paulista;9543.0;3513207.0;3513207;385.23;24.8
SP;35.0;3109.0;Arandu;7050.0;3503109.0;3503109;285.908;24.7
MA;21.0;9270.0;Presidente Sarney;17913.0;2109270.0;2109270;726.172;24.7
BA;29.0;9505.0;Cravolândia;4514.0;2909505.0;2909505;182.585;24.7
PR;41.0;806.0;Alvorada do Sul;10478.0;4100806.0;4100806;424.25;24.7
MG;31.0;55306.0;Rio Manso;5727.0;3155306.0;3155306;231.54;24.7
MG;31.0;65107.0;São Tomás de Aquino;6853.0;3165107.0;3165107;277.928;24.7
PR;41.0;2703.0;Barra do Jacaré;2866.0;4102703.0;4102703;115.855;24.7
BA;29.0;16708.0;Itaquara;8448.0;2916708.0;2916708;344.093;24.6
RS;43.0;23101.0;Vicente Dutra;4747.0;4323101.0;4323101;193.025;24.6
MG;31.0;44508.0;Nazareno;8390.0;3144508.0;3144508;341.453;24.6
BA;29.0;3508.0;Belo Campo;19042.0;2903508.0;2903508;772.756;24.6
SC;42.0;5100.0;Dona Emma;4388.0;4205100.0;4205100;178.157;24.6
BA;29.0;28000.0;Santaluz;39922.0;2928000.0;2928000;1623.445;24.6
MA;21.0;10039.0;Santa Luzia do Paruá;24870.0;2110039.0;2110039;1010.483;24.6
SP;35.0;7753.0;Brejo Alegre;2605.0;3507753.0;3507753;105.689;24.6
SP;35.0;36307.0;Patrocínio Paulista;14837.0;3536307.0;3536307;602.848;24.6
SC;42.0;17154.0;São Miguel da Boa Vista;1788.0;4217154.0;4217154;72.755;24.6
MG;31.0;50604.0;Piracema;6884.0;3150604.0;3150604;280.335;24.6
PR;41.0;13759.0;Lunardelli;4902.0;4113759.0;4113759;199.213;24.6
SE;28.0;2601.0;Gracho Cardoso;5979.0;2802601.0;2802601;242.679;24.6
ES;32.0;4302.0;Presidente Kennedy;14647.0;3204302.0;3204302;594.897;24.6
MG;31.0;27206.0;Funilândia;4886.0;3127206.0;3127206;199.797;24.5
MA;21.0;11748.0;Senador Alexandre Costa;10445.0;2111748.0;2111748;426.437;24.5
RN;24.0;12559.0;São Miguel do Gostoso;10590.0;2412559.0;2412559;431.444;24.5
RS;43.0;18507.0;São José do Norte;26245.0;4318507.0;4318507;1071.824;24.5
ES;32.0;1605.0;Conceição da Barra;28953.0;3201605.0;3201605;1182.587;24.5
RS;43.0;5132.0;Cerro Branco;3865.0;4305132.0;4305132;158.025;24.5
GO;52.0;7808.0;Firminópolis;10365.0;5207808.0;5207808;422.34;24.5
RS;43.0;19711.0;São Valentim do Sul;2255.0;4319711.0;4319711;91.898;24.5
RS;43.0;18457.0;São José das Missões;2403.0;4318457.0;4318457;98.125;24.5
RO;11.0;23.0;Ariquemes;108573.0;1100023.0;1100023;4426.571;24.5
BA;29.0;31053.0;Tanque Novo;17770.0;2931053.0;2931053;729.516;24.4
MG;31.0;6408.0;Belo Vale;8946.0;3106408.0;3106408;365.923;24.4
PI;22.0;6803.0;Nossa Senhora dos Remédios;8732.0;2206803.0;2206803;357.896;24.4
PR;41.0;20507.0;Primeiro de Maio;10121.0;4120507.0;4120507;414.442;24.4
MG;31.0;39201.0;Malacacheta;17751.0;3139201.0;3139201;727.886;24.4
CE;23.0;903.0;Apuiarés;13219.0;2300903.0;2300903;543.98;24.3
SC;42.0;5209.0;Erval Velho;5081.0;4205209.0;4205209;208.841;24.3
SC;42.0;12239.0;Paraíso;4376.0;4212239.0;4212239;180.338;24.3
SC;42.0;4194.0;Chapadão do Lageado;3036.0;4204194.0;4204194;124.866;24.3
SC;42.0;7759.0;Iraceminha;4005.0;4207759.0;4207759;165.147;24.3
SC;42.0;8609.0;Jaborá;4435.0;4208609.0;4208609;182.483;24.3
AL;27.0;5002.0;Mata Grande;22147.0;2705002.0;2705002;914.722;24.2
SP;35.0;37701.0;Piacatu;5623.0;3537701.0;3537701;232.488;24.2
SC;42.0;9854.0;Lindóia do Sul;4611.0;4209854.0;4209854;190.171;24.2
RS;43.0;19737.0;São Valério do Sul;2594.0;4319737.0;4319737;107.402;24.2
RS;43.0;9050.0;Glorinha;7842.0;4309050.0;4309050;323.955;24.2
MA;21.0;1939.0;Bernardo do Mearim;5983.0;2101939.0;2101939;247.186;24.2
PR;41.0;26108.0;São Tomé;5290.0;4126108.0;4126108;218.623;24.2
PR;41.0;13106.0;Kaloré;4657.0;4113106.0;4113106;193.299;24.1
MG;31.0;36553.0;José Raydan;4352.0;3136553.0;3136553;180.822;24.1
CE;23.0;2701.0;Campos Sales;26082.0;2302701.0;2302701;1082.582;24.1
RS;43.0;13706.0;Palmeira das Missões;34233.0;4313706.0;4313706;1421.101;24.1
BA;29.0;24504.0;Pindaí;15146.0;2924504.0;2924504;628.468;24.1
SE;28.0;7006.0;São Miguel do Aleixo;3481.0;2807006.0;2807006;144.868;24.0
SP;35.0;28809.0;Maracaí;12826.0;3528809.0;3528809;533.498;24.0
PR;41.0;7009.0;Curiúva;13802.0;4107009.0;4107009;576.263;24.0
SP;35.0;29104.0;Marinópolis;1870.0;3529104.0;3529104;77.827;24.0
MG;31.0;28907.0;Guimarânia;8808.0;3128907.0;3128907;366.833;24.0
PA;15.0;6138.0;Redenção;91947.0;1506138.0;1506138;3823.809;24.0
MG;31.0;12604.0;Capinópolis;14899.0;3112604.0;3112604;620.716;24.0
PR;41.0;17453.0;Ouro Verde do Oeste;7031.0;4117453.0;4117453;293.042;24.0
BA;29.0;2252.0;Arataca;10463.0;2902252.0;2902252;435.962;24.0
RN;24.0;3707.0;Felipe Guerra;6458.0;2403707.0;2403707;268.591;24.0
SP;35.0;45704.0;Santa Albertina;6543.0;3545704.0;3545704;272.692;24.0
MG;31.0;71808.0;Virginópolis;10519.0;3171808.0;3171808;439.878;23.9
MA;21.0;5906.0;Lago Verde;15077.0;2105906.0;2105906;631.455;23.9
RS;43.0;2378.0;Bom Progresso;2134.0;4302378.0;4302378;89.206;23.9
MG;31.0;61007.0;São Domingos do Prata;17771.0;3161007.0;3161007;743.768;23.9
CE;23.0;3105.0;Cariré;18075.0;2303105.0;2303105;755.597;23.9
SP;35.0;2200.0;Angatuba;24512.0;3502200.0;3502200;1027.288;23.9
PB;25.0;6608.0;Ibiara;5733.0;2506608.0;2506608;240.357;23.9
SP;35.0;29708.0;Miguelópolis;19655.0;3529708.0;3529708;820.849;23.9
AL;27.0;7008.0;Pindoba;2786.0;2707008.0;2707008;117.086;23.8
BA;29.0;22730.0;Nova Fátima;8264.0;2922730.0;2922730;346.784;23.8
PB;25.0;8000.0;Juru;9410.0;2508000.0;2508000;395.075;23.8
RS;43.0;16105.0;Ronda Alta;9972.0;4316105.0;4316105;418.675;23.8
RS;43.0;20552.0;Sertão Santana;5988.0;4320552.0;4320552;252.013;23.8
PR;41.0;15358.0;Maripá;6767.0;4115358.0;4115358;283.793;23.8
PI;22.0;6209.0;Miguel Alves;33071.0;2206209.0;2206209;1392.123;23.8
GO;52.0;5000.0;Carmo do Rio Verde;9937.0;5205000.0;5205000;419.821;23.7
BA;29.0;19504.0;Livramento de Nossa Senhora;46249.0;2919504.0;2919504;1952.51;23.7
MG;31.0;16803.0;Coluna;8251.0;3116803.0;3116803;348.492;23.7
MG;31.0;21308.0;Descoberto;5058.0;3121308.0;3121308;213.168;23.7
PB;25.0;5600.0;Diamante;6431.0;2505600.0;2505600;271.791;23.7
RS;43.0;13359.0;Nova Roma do Sul;3543.0;4313359.0;4313359;149.767;23.7
RS;43.0;18440.0;São Jorge;2976.0;4318440.0;4318440;125.62;23.7
RN;24.0;5900.0;João Dias;2093.0;2405900.0;2405900;88.173;23.7
SP;35.0;21804.0;Itaí;25930.0;3521804.0;3521804;1092.884;23.7
PR;41.0;22008.0;Rio Azul;14214.0;4122008.0;4122008;599.056;23.7
PR;41.0;17701.0;Palmeira;34806.0;4117701.0;4117701;1470.072;23.7
MG;31.0;8602.0;Brasília de Minas;33188.0;3108602.0;3108602;1399.484;23.7
MG;31.0;65602.0;Senador Cortes;2319.0;3165602.0;3165602;98.336;23.6
MG;31.0;70909.0;Varzelândia;19214.0;3170909.0;3170909;814.994;23.6
SP;35.0;5005.0;Barão de Antonina;3618.0;3505005.0;3505005;153.142;23.6
SP;35.0;44251.0;Rosana;17533.0;3544251.0;3544251;744.011;23.6
PA;15.0;3507.0;Irituia;32698.0;1503507.0;1503507;1385.209;23.6
CE;23.0;8708.0;Morada Nova;65323.0;2308708.0;2308708;2763.971;23.6
RN;24.0;6403.0;Lagoa de Velhos;2633.0;2406403.0;2406403;111.607;23.6
RS;43.0;6452.0;Dois Lajeados;3158.0;4306452.0;4306452;133.535;23.6
MG;31.0;15359.0;Catas Altas;5668.0;3115359.0;3115359;240.042;23.6
SP;35.0;1806.0;Américo de Campos;5975.0;3501806.0;3501806;252.876;23.6
MA;21.0;4503.0;Governador Archer;10472.0;2104503.0;2104503;445.856;23.5
BA;29.0;16203.0;Itapé;10658.0;2916203.0;2916203;453.144;23.5
PB;25.0;16151.0;Sossêgo;3461.0;2516151.0;2516151;147.264;23.5
SP;35.0;42909.0;Ribeirão Bonito;11079.0;3542909.0;3542909;471.553;23.5
SP;35.0;43204.0;Ribeirão do Sul;4768.0;3543204.0;3543204;203.208;23.5
RJ;33.0;5604.0;Silva Jardim;22026.0;3305604.0;3305604;937.755;23.5
MA;21.0;9304.0;Presidente Vargas;10791.0;2109304.0;2109304;460.004;23.5
PB;25.0;10600.0;Ouro Velho;2998.0;2510600.0;2510600;128.11;23.4
SC;42.0;15695.0;Santiago do Sul;1714.0;4215695.0;4215695;73.335;23.4
RN;24.0;7302.0;Marcelino Vieira;8092.0;2407302.0;2407302;345.711;23.4
RS;43.0;9902.0;Ibiraiaras;6830.0;4309902.0;4309902;292.16;23.4
PR;41.0;3305.0;Borrazópolis;7824.0;4103305.0;4103305;334.378;23.4
RS;43.0;2451.0;Boqueirão do Leão;6215.0;4302451.0;4302451;265.952;23.4
TO;17.0;5557.0;Combinado;4896.0;1705557.0;1705557;208.791;23.4
MG;31.0;44300.0;Nanuque;35554.0;3144300.0;3144300;1518.166;23.4
SC;42.0;12007.0;Palma Sola;7709.0;4212007.0;4212007;330.878;23.3
SP;35.0;18008.0;Guarani d'Oeste;1999.0;3518008.0;3518008;85.7;23.3
PR;41.0;10904.0;Itaguajé;4532.0;4110904.0;4110904;194.353;23.3
MG;31.0;72202.0;Wenceslau Braz;2387.0;3172202.0;3172202;102.487;23.3
ES;32.0;300.0;Alfredo Chaves;14373.0;3200300.0;3200300;615.677;23.3
PI;22.0;7207.0;Padre Marcos;6481.0;2207207.0;2207207;278.696;23.3
MG;31.0;13909.0;Carmo da Cachoeira;11776.0;3113909.0;3113909;506.333;23.3
RN;24.0;1008.0;Apodi;37390.0;2401008.0;2401008;1602.477;23.3
RS;43.0;13086.0;Nova Pádua;2390.0;4313086.0;4313086;102.643;23.3
MA;21.0;808.0;Anapurus;14111.0;2100808.0;2100808;608.903;23.2
MG;31.0;37502.0;Lagoa Formosa;19507.0;3137502.0;3137502;840.92;23.2
RS;43.0;14076.0;Passo do Sobrado;6154.0;4314076.0;4314076;265.133;23.2
CE;23.0;13351.0;Tejuçuoca;17626.0;2313351.0;2313351;758.707;23.2
BA;29.0;31905.0;Tucano;50959.0;2931905.0;2931905;2198.237;23.2
SC;42.0;15356.0;Saltinho;3633.0;4215356.0;4215356;156.568;23.2
PR;41.0;7603.0;Faxinal;16618.0;4107603.0;4107603;715.943;23.2
PR;41.0;27403.0;Terra Roxa;18548.0;4127403.0;4127403;800.807;23.2
BA;29.0;355.0;Adustina;14554.0;2900355.0;2900355;629.099;23.1
RS;43.0;20230.0;Sede Nova;2753.0;4320230.0;4320230;119.312;23.1
MG;31.0;33204.0;Itanhomi;11298.0;3133204.0;3133204;488.843;23.1
PR;41.0;3156.0;Bom Jesus do Sul;4061.0;4103156.0;4103156;176.129;23.1
MG;31.0;35506.0;Jequeri;12652.0;3135506.0;3135506;547.897;23.1
SC;42.0;11876.0;Paial;1992.0;4211876.0;4211876;86.048;23.1
SP;35.0;24600.0;Jacupiranga;16254.0;3524600.0;3524600;704.189;23.1
BA;29.0;6105.0;Canápolis;10612.0;2906105.0;2906105;460.388;23.1
SP;35.0;24204.0;Jaborandi;6293.0;3524204.0;3524204;273.438;23.0
RS;43.0;3202.0;Cacique Doble;4694.0;4303202.0;4303202;204.055;23.0
MG;31.0;69802.0;Turvolândia;5078.0;3169802.0;3169802;221.0;23.0
MG;31.0;906.0;Águas Formosas;18841.0;3100906.0;3100906;820.079;23.0
RS;43.0;4002.0;Campo Novo;5068.0;4304002.0;4304002;220.719;23.0
PR;41.0;6555.0;Corumbataí do Sul;3780.0;4106555.0;4106555;164.341;23.0
MA;21.0;6904.0;Monção;28606.0;2106904.0;2106904;1245.548;23.0
PA;15.0;7466.0;São João da Ponta;4509.0;1507466.0;1507466;195.918;23.0
ES;32.0;4005.0;Pancas;19270.0;3204005.0;3204005;837.842;23.0
MG;31.0;55207.0;Rio Espera;5479.0;3155207.0;3155207;238.602;23.0
SP;35.0;2606.0;Aparecida d'Oeste;4124.0;3502606.0;3502606;179.004;23.0
PB;25.0;16508.0;Taperoá;14376.0;2516508.0;2516508;628.365;22.9
RS;43.0;18408.0;São Jerônimo;21421.0;4318408.0;4318408;935.596;22.9
MG;31.0;57708.0;Santa Juliana;16568.0;3157708.0;3157708;723.784;22.9
MG;31.0;14303.0;Carmo do Paranaíba;29899.0;3114303.0;3114303;1307.862;22.9
BA;29.0;13457.0;Igrapiúna;13528.0;2913457.0;2913457;591.312;22.9
MG;31.0;64605.0;São Sebastião do Oeste;9355.0;3164605.0;3164605;408.09;22.9
SC;42.0;5605.0;Galvão;3200.0;4205605.0;4205605;139.836;22.9
BA;29.0;24058.0;Pé de Serra;13675.0;2924058.0;2924058;596.771;22.9
PR;41.0;15101.0;Mariluz;9934.0;4115101.0;4115101;433.17;22.9
MG;31.0;44003.0;Mutum;28670.0;3144003.0;3144003;1250.824;22.9
PR;41.0;15507.0;Marumbi;4778.0;4115507.0;4115507;208.47;22.9
PA;15.0;3408.0;Inhangapi;10754.0;1503408.0;1503408;472.605;22.8
PR;41.0;25555.0;São Manoel do Paraná;2173.0;4125555.0;4125555;95.381;22.8
PR;41.0;14906.0;Marilândia do Sul;8774.0;4114906.0;4114906;384.424;22.8
SP;35.0;32603.0;Nhandeara;9944.0;3532603.0;3532603;436.159;22.8
PR;41.0;24509.0;Santo Inácio;6397.0;4124509.0;4124509;280.133;22.8
MG;31.0;63102.0;São José da Varginha;4677.0;3163102.0;3163102;205.501;22.8
PE;26.0;8008.0;Jataúba;16323.0;2608008.0;2608008;714.601;22.8
RS;43.0;6957.0;Entre Rios do Sul;2731.0;4306957.0;4306957;119.912;22.8
MG;31.0;65800.0;Senador José Bento;2137.0;3165800.0;3165800;93.892;22.8
GO;52.0;10901.0;Itapaci;21708.0;5210901.0;5210901;952.998;22.8
RS;43.0;5959.0;Cotiporã;3926.0;4305959.0;4305959;173.207;22.7
MA;21.0;12704.0;Vargem Grande;44540.0;2112704.0;2112704;1958.702;22.7
RS;43.0;11304.0;Lagoa Vermelha;28617.0;4311304.0;4311304;1260.227;22.7
MG;31.0;55009.0;Rio Doce;2542.0;3155009.0;3155009;112.094;22.7
PR;41.0;8551.0;Godoy Moreira;2970.0;4108551.0;4108551;131.012;22.7
SP;35.0;42008.0;Quintana;7225.0;3542008.0;3542008;318.937;22.7
SP;35.0;43253.0;Ribeirão Grande;7570.0;3543253.0;3543253;333.363;22.7
MA;21.0;4701.0;Graça Aranha;6161.0;2104701.0;2104701;271.445;22.7
MG;31.0;65404.0;Sapucaí-Mirim;6462.0;3165404.0;3165404;285.073;22.7
BA;29.0;31301.0;Tapiramutá;16253.0;2931301.0;2931301;714.691;22.7
RN;24.0;9332.0;Santa Maria;4992.0;2409332.0;2409332;219.57;22.7
MA;21.0;4677.0;Governador Nunes Freire;23563.0;2104677.0;2104677;1037.13;22.7
SC;42.0;12700.0;Petrolândia;6942.0;4212700.0;4212700;306.76;22.6
PR;41.0;22800.0;Salgado Filho;4097.0;4122800.0;4122800;181.015;22.6
PI;22.0;2703.0;Cocal;29209.0;2202703.0;2202703;1294.133;22.6
PR;41.0;7256.0;Douradina;9525.0;4107256.0;4107256;420.604;22.6
MG;31.0;67509.0;Simão Pereira;3060.0;3167509.0;3167509;135.689;22.6
BA;29.0;6709.0;Cândido Sales;26465.0;2906709.0;2906709;1169.814;22.6
MA;21.0;3125.0;Central do Maranhão;7233.0;2103125.0;2103125;319.538;22.6
MA;21.0;6631.0;Matões do Norte;17945.0;2106631.0;2106631;794.454;22.6
BA;29.0;26509.0;Ribeira do Amparo;14525.0;2926509.0;2926509;644.229;22.5
MA;21.0;907.0;Araioses;40278.0;2100907.0;2100907;1789.73;22.5
PR;41.0;5409.0;Chopinzinho;21559.0;4105409.0;4105409;959.692;22.5
PR;41.0;26678.0;Tamarana;10645.0;4126678.0;4126678;472.155;22.5
SC;42.0;3600.0;Campos Novos;38656.0;4203600.0;4203600;1717.697;22.5
PR;41.0;9203.0;Guaraci;4762.0;4109203.0;4109203;211.68;22.5
MA;21.0;5104.0;Icatu;25332.0;2105104.0;2105104;1124.445;22.5
SE;28.0;1108.0;Canhoba;3855.0;2801108.0;2801108;171.581;22.5
MG;31.0;57005.0;Salinas;41641.0;3157005.0;3157005;1862.117;22.4
PR;41.0;24004.0;Santana do Itararé;5628.0;4124004.0;4124004;251.269;22.4
RS;43.0;19364.0;São Pedro das Missões;1791.0;4319364.0;4319364;79.894;22.4
PB;25.0;13927.0;São Bentinho;4473.0;2513927.0;2513927;199.635;22.4
BA;29.0;22003.0;Mucuri;40005.0;2922003.0;2922003;1787.626;22.4
MA;21.0;2325.0;Buriticupu;56896.0;2102325.0;2102325;2544.857;22.4
PR;41.0;28302.0;Uniflor;2121.0;4128302.0;4128302;94.819;22.4
SP;35.0;32827.0;Nova Campina;8631.0;3532827.0;3532827;385.375;22.4
PR;41.0;20606.0;Prudentópolis;50428.0;4120606.0;4120606;2247.141;22.4
SC;42.0;7205.0;Imaruí;12127.0;4207205.0;4207205;542.238;22.4
RN;24.0;13706.0;Sítio Novo;4758.0;2413706.0;2413706;213.456;22.3
BA;29.0;12004.0;Ibiassucê;10754.0;2912004.0;2912004;483.274;22.3
SC;42.0;19101.0;Vargeão;3716.0;4219101.0;4219101;166.685;22.3
PE;26.0;2001.0;Bodocó;36129.0;2602001.0;2602001;1621.786;22.3
MG;31.0;23304.0;Dores do Turvo;5159.0;3123304.0;3123304;231.169;22.3
PR;41.0;12959.0;Juranda;7898.0;4112959.0;4112959;354.364;22.3
MG;31.0;17306.0;Conceição das Alagoas;29949.0;3117306.0;3117306;1340.25;22.3
SP;35.0;12506.0;Coroados;5498.0;3512506.0;3512506;246.825;22.3
RS;43.0;12955.0;Nova Boa Vista;2088.0;4312955.0;4312955;93.733;22.3
MG;31.0;35357.0;Japonvar;8357.0;3135357.0;3135357;375.181;22.3
ES;32.0;136.0;Águia Branca;10124.0;3200136.0;3200136;454.448;22.3
MG;31.0;12406.0;Capetinga;6652.0;3112406.0;3112406;297.937;22.3
SP;35.0;47908.0;Santo Antônio da Alegria;6917.0;3547908.0;3547908;310.311;22.3
MA;21.0;1707.0;Barreirinhas;67999.0;2101707.0;2101707;3046.308;22.3
MG;31.0;7604.0;Bom Jesus da Penha;4642.0;3107604.0;3107604;208.349;22.3
PE;26.0;7000.0;Inajá;27488.0;2607000.0;2607000;1231.362;22.3
PR;41.0;11407.0;Ivaí;13473.0;4111407.0;4111407;607.848;22.2
MG;31.0;15409.0;Catas Altas da Noruega;3141.0;3115409.0;3115409;141.622;22.2
PR;41.0;16000.0;Miraselva;2008.0;4116000.0;4116000;90.294;22.2
MG;31.0;17603.0;Conceição do Pará;5567.0;3117603.0;3117603;250.306;22.2
RS;43.0;505.0;Alpestre;7243.0;4300505.0;4300505;325.979;22.2
SP;35.0;35606.0;Paraibuna;17950.0;3535606.0;3535606;809.576;22.2
SP;35.0;7902.0;Brotas;24423.0;3507902.0;3507902;1101.373;22.2
AM;13.0;4062.0;Tabatinga;72283.0;1304062.0;1304062;3260.103;22.2
MA;21.0;5500.0;João Lisboa;25287.0;2105500.0;2105500;1137.104;22.2
PR;41.0;27858.0;Três Barras do Paraná;11197.0;4127858.0;4127858;505.505;22.2
RS;43.0;1552.0;Áurea;3460.0;4301552.0;4301552;156.727;22.1
